Accession	Virus	Author	Publication_Title	Journal	Database
MZ515573	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515572	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515576	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515575	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515593	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515580	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515585	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515583	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515579	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515592	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515597	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515588	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515609	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515600	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515614	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515606	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515617	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515616	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515619	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515620	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515626	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515623	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515633	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515629	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515631	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515634	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515628	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515632	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515641	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515640	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515695	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515696	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515693	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515701	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515706	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515703	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515700	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515709	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515717	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515720	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515718	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515735	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515723	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515731	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515734	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515740	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515737	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515744	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515749	RSV-A	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
