strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KX880428	RVA/Human_wt/DEU/GER34_16/2016/G3P[8]	2016-05-XX	1	R	Germany	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY000549	RVA/Human_wt/DEU/GER37_16/2016/G3P[8]	2016-09-XX	1	R	Germany	G3_P[8]_I2_R2_C2_M2_A2_N1_T2_E2_H2	R2
KY113330	12034	2012-10-15	1	R	China	G10_P[15]_I10_R2_C2_M2_A11_N2_T6_Ex_H3	R2
KY113337	12059	2012-10-15	1	R	China	G10_P[15]_I10_R2_C2_M2_Ax_N2_T6_E2_H3	R2
KU714455	RVA/Human_wt/MWI/MW2_181_B/2000/G1P[8]	2000-02-04	1	R	Malawi	G6_P[14]_I2_R2_C2_M2_A11_N2_T6_E2_H3	R2
KX880439	RVA/Human_wt/DEU/GER29_14/2014/G6P[9]	2014-09-XX	1	R	Germany	G6_P[9]_I2_R2_C2_M2_A3_N2_T3_E2_H3	R2
MG181898	RVA/Human_wt/MWI/BID1B9/2012/G8P[4]	2012-03-29	1	R	Malawi	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181909	RVA/Human_wt/MWI/BID15V/2012/G2P[4]	2012-06-15	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181920	RVA/Human_wt/MWI/BID1CT/2012/G2P[4]	2012-06-25	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181711	RVA/Human_wt/MWI/BID263/2014/G1P[8]	2014-04-22	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181722	RVA/Human_wt/MWI/BID2MT/2014/G1P[8]	2014-03-19	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181733	RVA/Human_wt/MWI/BID2Q3/2014/G1P[8]	2014-01-22	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181744	RVA/Human_wt/MWI/BID2Q6/2014/G1P[8]	2014-01-23	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181755	RVA/Human_wt/MWI/BID2QJ/2014/G1P[8]	2014-06-02	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181766	RVA/Human_wt/MWI/BID11S/2012/G2P[4]	2012-06-05	1	R	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181777	RVA/Human_wt/MWI/BID124/2012/G2P[4]	2012-01-17	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181788	RVA/Human_wt/MWI/BID11V/2012/G2P[4]	2012-02-11	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181799	RVA/Human_wt/MWI/BID11D/2012/G2P[4]	2012-02-13	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181810	RVA/Human_wt/MWI/BID115/2012/G2P[4]	2012-02-13	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181821	RVA/Human_wt/MWI/BID11E/2012/G2P[4]	2012-03-01	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181832	RVA/Human_wt/MWI/BID19T/2012/G2P[4]	2012-03-14	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181843	RVA/Human_wt/MWI/BID1AW/2012/G2P[6]	2012-04-03	1	R	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181854	RVA/Human_wt/MWI/BID14Z/2012/G2P[4]	2012-04-27	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181865	RVA/Human_wt/MWI/BID1B8/2012/G2P[4]	2012-05-12	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181876	RVA/Human_wt/MWI/BID15I/2012/G2P[6]	2012-06-06	1	R	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181887	RVA/Human_wt/MWI/BID1BI/2012/G2P[4]	2012-06-11	1	R	Malawi	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181634	RVA/Human_wt/MWI/BID2AW/2013/G1P[8]	2013-06-07	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181568	RVA/Human_wt/MWI/BID1KS/2013/G1P[8]	2013-07-23	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181579	RVA/Human_wt/MWI/BID1KY/2013/G1P[8]	2013-07-30	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181601	RVA/Human_wt/MWI/BID1LW/2013/G1P[8]	2013-07-04	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181612	RVA/Human_wt/MWI/BID1PU/2013/G1P[8]	2013-05-16	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181623	RVA/Human_wt/MWI/BID225/2013/G1P[8]	2013-10-29	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181645	RVA/Human_wt/MWI/BID2BB/2013/G1P[8]	2013-06-04	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181656	RVA/Human_wt/MWI/BID2BS/2013/G1P[8]	2013-06-17	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181667	RVA/Human_wt/MWI/BID2DE/2013/G1P[8]	2013-08-23	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181678	RVA/Human_wt/MWI/BID2FT/2013/G1P[8]	2013-09-17	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181689	RVA/Human_wt/MWI/BID1ZF/2014/G1P[8]	2013-09-17	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MG181700	RVA/Human_wt/MWI/BID230/2014/G1P[8]	2014-06-03	1	R	Malawi	G1_P[8]_I2_R2_C2_M2_A2_N2_T1_E2_H2	R2
MG181315	RVA/Human_wt/MWI/BID1JK/2013/G2P[4]	2013-04-17	1	R	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657690	G2P4_1	2016-11-20	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657691	G2P4_1_10	2016-11-30	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657692	G2P4_1_20	2016-12-10	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657693	G2P4_1_30	2016-12-20	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657694	G2P4_1_40	2016-12-30	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657695	G2P4_1_50	2017-01-10	1	R	China	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657696	G2P4_2	2016-11-20	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657697	G2P4_2_10	2016-11-30	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657698	G2P4_2_20	2016-12-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657699	G2P4_2_30	2016-12-20	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657700	G2P4_2_40	2016-12-30	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657701	G2P4_2_50	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657702	G2P4_3	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657703	G2P4_3_10	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657704	G2P4_3_20	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
KY657705	G2P4_3_30	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657706	G2P4_3_40	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
KY657707	G2P4_3_50	2017-01-10	1	R	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	R2
MH060078	RVA/Human_wt/THA/CMH_S016_13/2013/G8P[8]	2013-03-XX	1	R	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MH060088	RVA/Human_wt/THA/CMH_N120_13/2013/G8P[8]	2013-09-16	1	R	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MH060098	RVA/Human_wt/THA/CMH_N157_13/2013/G8P[8]	2017-12-10	1	R	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MH060108	RVA/Human_wt/THA/CMH_N165_13/2013/G8P[8]	2017-12-18	1	R	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MH060118	RVA/Human_wt/THA/CMH_N168_13/2013/G8P[8]	2017-12-29	1	R	Thailand	G8_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC336591	RVA/Human_wt/JPN/Tokyo/12_1375/2012/G8P[14]	2012-08-XX	1	R	Japan	G8_P[14]_I2_R2_C2_M2_A3_N2_T6_E2_H3	R2
MH704719	RVA/Human_wt/IDN/D009617g/2015/G3P[8]	2015-07-10	1	R	Indonesia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
MH704718	RVA/Human_wt/IDN/D006389b/2014/G3P[8]	2014-03-17	1	R	Indonesia	G3_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC406786	RVA/Human_wt/KEN/KDH1951/2014/G3P[6]	2014-07-20	1	R	Kenya	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC406830	RVA/Human_wt/KEN/KDH1629/2013/G8P[4]	2013-06-17	1	R	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC406808	RVA/Human_wt/KEN/KDH1111/2011/G8P[4]	2011-09-16	1	R	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC406819	RVA/Human_wt/KEN/KDH1255/2012/G8P[4]	2012-03-21	1	R	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC406797	RVA/Human_wt/KEN/KDH1968/2014/G3P[6]	2014-12-08	1	R	Kenya	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC384330	RVA/Human_wt/JPN/HKD0825/2016/G1P[8]	2016-08-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A3_N2_T6_E2_H3	R2
LC172837	RVA/Human/JPN/NT039/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172838	RVA/Human/JPN/NT041/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172839	RVA/Human/JPN/NT042/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172840	RVA/Human/JPN/NT045/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172843	RVA/Human/JPN/NT049/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172844	RVA/Human/JPN/NT050/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172846	RVA/Human/JPN/NT055/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172848	RVA/Human/JPN/NT058/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172893	RVA/Human/JPN/KN119/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172894	RVA/Human/JPN/KN120/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172895	RVA/Human/JPN/KN121/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172896	RVA/Human/JPN/KN122/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172897	RVA/Human/JPN/KN123/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172898	RVA/Human/JPN/KN124/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172899	RVA/Human/JPN/KN125/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172900	RVA/Human/JPN/KN128/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172901	RVA/Human/JPN/KN130/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172902	RVA/Human/JPN/KN131/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172903	RVA/Human/JPN/KN132/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172904	RVA/Human/JPN/KN133/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172905	RVA/Human/JPN/KN135/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172906	RVA/Human/JPN/KN137/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172907	RVA/Human/JPN/KN138/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172908	RVA/Human/JPN/KN139/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172909	RVA/Human/JPN/KN140/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172910	RVA/Human/JPN/KN141/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172911	RVA/Human/JPN/KN142/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172912	RVA/Human/JPN/KN143/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172914	RVA/Human/JPN/KN145/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172915	RVA/Human/JPN/KN146/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172916	RVA/Human/JPN/KN147/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172917	RVA/Human/JPN/KN149/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172918	RVA/Human/JPN/KN150/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172919	RVA/Human/JPN/KN151/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172920	RVA/Human/JPN/KN152/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172921	RVA/Human/JPN/KN153/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172922	RVA/Human/JPN/KN154/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172923	RVA/Human/JPN/KN155/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172924	RVA/Human/JPN/KN156/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172925	RVA/Human/JPN/KN157/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172926	RVA/Human/JPN/KN158/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172927	RVA/Human/JPN/OT006/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172931	RVA/Human/JPN/OT011/2013/G2P[4]	2013-03-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172932	RVA/Human/JPN/OT012/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172934	RVA/Human/JPN/OT015/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172938	RVA/Human/JPN/OT020/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172948	RVA/Human/JPN/OT031/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172958	RVA/Human/JPN/OT047/2013/G1P[8]	2013-07-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172959	RVA/Human/JPN/SP009/2013/G1P[8]	2013-03-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172961	RVA/Human/JPN/SP011/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172962	RVA/Human/JPN/SP012/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172963	RVA/Human/JPN/SP013/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172965	RVA/Human/JPN/SP015/2013/G2P[4]	2013-04-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172966	RVA/Human/JPN/SP016/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172967	RVA/Human/JPN/SP017/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172968	RVA/Human/JPN/SP019/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172970	RVA/Human/JPN/SP022/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172971	RVA/Human/JPN/SP023/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172973	RVA/Human/JPN/SP025/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172975	RVA/Human/JPN/SP027/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172976	RVA/Human/JPN/SP028/2013/G2P[4]	2013-05-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172978	RVA/Human/JPN/SP030/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172980	RVA/Human/JPN/SP032/2013/G1P[8]	2013-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172982	RVA/Human/JPN/SP034/2013/G1P[8]	2013-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172983	RVA/Human/JPN/SP035/2013/G1P[8]	2013-06-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172995	RVA/Human/JPN/YM036/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173004	RVA/Human/JPN/YR115/2013/G2P[4]	2013-02-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173005	RVA/Human/JPN/YR116/2013/G2P[4]	2013-02-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173006	RVA/Human/JPN/YR119/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173007	RVA/Human/JPN/YR124/2013/G1P[8]	2013-04-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173008	RVA/Human/JPN/YR125/2013/G1P[8]	2013-05-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173010	RVA/Human/JPN/KN161/2014/G2P[4]	2014-01-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173011	RVA/Human/JPN/KN162/2014/G2P[4]	2014-01-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173012	RVA/Human/JPN/KN163/2014/G2P[4]	2014-01-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173017	RVA/Human/JPN/YM079/2014/G2P[4]	2014-03-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173018	RVA/Human/JPN/YM086/2014/G2P[4]	2014-03-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173019	RVA/Human/JPN/YM088/2014/G2P[4]	2014-03-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC173020	RVA/Human/JPN/YM090/2014/G2P[4]	2014-03-XX	1	R	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172855	RVA/Human/JPN/KN068/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172856	RVA/Human/JPN/KN070/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172857	RVA/Human/JPN/KN071/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172858	RVA/Human/JPN/KN072/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172859	RVA/Human/JPN/KN073/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172860	RVA/Human/JPN/KN074/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172861	RVA/Human/JPN/KN075/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172862	RVA/Human/JPN/KN076/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172863	RVA/Human/JPN/KN079/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172864	RVA/Human/JPN/KN081/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172865	RVA/Human/JPN/KN082/2013/G1P[8]	2013-01-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172866	RVA/Human/JPN/KN085/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172867	RVA/Human/JPN/KN086/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172868	RVA/Human/JPN/KN090/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172869	RVA/Human/JPN/KN092/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172870	RVA/Human/JPN/KN093/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172871	RVA/Human/JPN/KN094/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
LC172872	RVA/Human/JPN/KN095/2013/G1P[8]	2013-02-XX	1	R	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	R2
