Accession	Virus	Author	Publication_Title	Journal	Database
MK109765	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109768	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109769	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109778	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109770	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109771	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109779	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109789	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109780	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109781	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109782	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109784	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109788	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749906	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109783	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749905	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749907	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749910	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749908	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749915	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK109786	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Arumemi,F. and Das,S.	Direct Submission	Submitted (29-OCT-2018) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749916	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MK749914	RSV-B	Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Cadiz,C., Alanis,R., Balmseda,A., Wiliams,T., Schiller,A., Patel,M., Kubale,J. and Gordon,A.	Direct Submission	Submitted (03-APR-2019) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
MT107528	RSV-B	Thao,T.T.N., Labroussaa,F., Ebert,N., Stalder,H., Dijkman,R., Jores,J., Thiel,V., Bittel,P., Suter-Riniker,F. and Kelly,J.	Rapid reconstruction of SARS-CoV-2 using a synthetic genomics platform	Unpublished	ViPR-BRC, Genbank
MT373704	RSV-B	Dubovitskiy,N.A., Sobolev,I.A., Kurskaya,O.G., Sharshov,K.A., Anoshina,A.V., Leonova,N.V., Murashkina,T.A., Solomatina,M.V., Derko,A.A., Saroyan,T.A., Kabilov,M.R., Alikina,T.Y. and Shestopalov,A.M.	Direct Submission	Submitted (24-APR-2020) Department of Experimental Modeling and Pathogenesis of Infectious Diseases, Federal Research Center of Fundamental and Translational Medicine, Timakova, 2, Novosibirsk, Novosibirsk Oblast 630117, Russia	ViPR-BRC, Genbank
LC495297	RSV-B	Takeuchi,S., Kawada,J., Horiba,K., Okuno,Y., Okumura,T., Suzuki,T., Torii,Y., Kawabe,S., Wada,S., Ikeyama,T. and Ito,Y.	Metagenomic analysis using next-generation sequencing of pathogens in bronchoalveolar lavage fluid from pediatric patients with respiratory failure	Sci Rep 9 (1), 12909 (2019)	ViPR-BRC, Genbank
MN163125	RSV-B	Li,C.-X., Li,W., Zhou,J., Zhang,B., Feng,Y., Xu,C.-P., Lu,Y.-Y., Holmes,E.C. and Shi,M.	High resolution characterization of complex infectomes in paediatric acute respiratory infection	Unpublished	ViPR-BRC, Genbank
MT373703	RSV-B	Dubovitskiy,N.A., Sobolev,I.A., Kurskaya,O.G., Sharshov,K.A., Anoshina,A.V., Leonova,N.V., Murashkina,T.A., Solomatina,M.V., Derko,A.A., Saroyan,T.A., Kabilov,M.R., Alikina,T.Y. and Shestopalov,A.M.	Direct Submission	Submitted (24-APR-2020) Department of Experimental Modeling and Pathogenesis of Infectious Diseases, Federal Research Center of Fundamental and Translational Medicine, Timakova, 2, Novosibirsk, Novosibirsk Oblast 630117, Russia	ViPR-BRC, Genbank
MN163126	RSV-B	Li,C.-X., Li,W., Zhou,J., Zhang,B., Feng,Y., Xu,C.-P., Lu,Y.-Y., Holmes,E.C. and Shi,M.	High resolution characterization of complex infectomes in paediatric acute respiratory infection	Unpublished	ViPR-BRC, Genbank
MT373705	RSV-B	Dubovitskiy,N.A., Sobolev,I.A., Kurskaya,O.G., Sharshov,K.A., Anoshina,A.V., Leonova,N.V., Murashkina,T.A., Solomatina,M.V., Derko,A.A., Saroyan,T.A., Kabilov,M.R., Alikina,T.Y. and Shestopalov,A.M.	Direct Submission	Submitted (24-APR-2020) Department of Experimental Modeling and Pathogenesis of Infectious Diseases, Federal Research Center of Fundamental and Translational Medicine, Timakova, 2, Novosibirsk, Novosibirsk Oblast 630117, Russia	ViPR-BRC, Genbank
MW582529	RSV-B	Jo,W.K., Schadenhofer,A., Habierski,A., Kaiser,F.K., Saletti,G., Ganzenmueller,T., Hage,E., Haid,S., Pietschmann,T., Hansen,G., Schulz,T.F., Rimmelzwaan,G.F., Osterhaus,A.D.M.E. and Ludlow,M.	Reverse genetics systems for contemporary isolates of respiratory syncytial virus enable rapid evaluation of antibody escape mutants	Unpublished	ViPR-BRC, Genbank
MW020595	RSV-B	Deng,Y.-M., Todd,A., Costa,A.-M., Waller,G., Daley,A.J. and Barr,I.G.	Rapid Detection of Human Respiratory Syncytial Virus A and B by Duplex Real-Time RT-PCR	Unpublished	ViPR-BRC, Genbank
MW160745	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160744	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160748	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160750	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160751	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160770	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160752	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160765	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160763	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160757	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160777	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160775	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160760	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160784	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160781	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160780	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160788	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160786	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160790	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160791	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160789	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160793	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160798	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160792	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160794	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160800	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160796	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160802	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
MW160804	RSV-B	Robertson,M., Eden,J.-S., Levy,A., Carter,I., Tulloch,R.L., Cutmore,E.J., Horsburgh,B.A., Sikazwe,C.T., Dwyer,D.E., Smith,D.W. and Kok,J.	The spatial-temporal dynamics of respiratory syncytial virus infections across the east-west coasts of Australia during 2016-17	bioRxiv (2020) In press	ViPR-BRC, Genbank
